Date/Time,BATH_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CAFETERIA_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),COMPUTER_CLASS_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_1_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_1_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_1_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_2_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_2_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORNER_CLASS_2_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORRIDOR_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORRIDOR_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),CORRIDOR_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),GYM_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),KITCHEN_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),LIBRARY_MEDIA_CENTER_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MAIN_CORRIDOR_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_1_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_1_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_1_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_2_POD_1_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_2_POD_2_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),MULT_CLASS_2_POD_3_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),OFFICES_ZN_1_FLR_1 PEOPLE:People Occupant Count [](TimeStep),EMS:Cooling Controlled Load [](TimeStep),EMS:Heating Controlled Load [](TimeStep),EMS:Cooling Desired Temperature [](TimeStep),EMS:Heating Desired Temperature [](TimeStep),EMS:Cooling Thermostat Deadband [](TimeStep),EMS:Heating Thermostat Deadband [](TimeStep),EMS:Cooling Current Temperature [](TimeStep),EMS:Heating Current Temperature [](TimeStep),EMS:Cooling Power State [](TimeStep),EMS:Heating Power State [](TimeStep),Whole Building:Facility Total Electric Demand Power [W](TimeStep),Facility:Facility Thermal Comfort ASHRAE 55 Simple Model Summer or Winter Clothes Not Comfortable Time [hr](TimeStep) 
 07/01  21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19468.625913963,0.0,80.6,60.8039822139421,0.0,0.0,78.6955567629788,60.8039822139421,1.,0.0,87006.6542437679,0.0 
 07/01  21:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16849.9896346931,0.0,80.6,60.8039822139421,0.0,0.0,78.3408703334123,60.8039822139421,1.,0.0,62313.5863428073,0.0 
 07/01  21:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5560.12319914745,0.0,80.6,60.8039822139421,0.0,0.0,78.3830990861495,60.8039822139421,1.,0.0,70217.9545404262,0.0 
 07/01  21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7990.80007518558,0.0,80.6,60.8039822139421,0.0,0.0,78.4686492432204,60.8039822139421,1.,0.0,67161.4803954858,0.0 
 07/01  21:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7455.71309716438,0.0,80.6,60.8039822139421,0.0,0.0,78.0234191888889,60.8039822139421,1.,0.0,81649.3211571168,0.0 
 07/01  21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14079.2908293951,0.0,80.6,60.8039822139421,0.0,0.0,79.781962647856,60.8039822139421,1.,0.0,81045.7809770976,0.0 
 07/01  21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13758.2257066133,0.0,80.6,60.8039822139421,0.0,0.0,79.0034395118722,60.8039822139421,1.,0.0,80564.8580149285,0.0 
 07/01  21:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13559.0450090039,0.0,80.6,60.8039822139421,0.0,0.0,78.5695762471386,60.8039822139421,1.,0.0,80271.0439459039,0.0 
 07/01  21:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26942.55604426,0.0,80.6,60.8039822139421,0.0,0.0,78.2677676509975,60.8039822139421,1.,0.0,72943.1526694948,0.0 
 07/01  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22091.0794555152,0.0,80.6,60.8039822139421,0.0,0.0,77.9210266166285,60.8039822139421,1.,0.0,87357.7143222467,0.0 
 07/01  22:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16568.4899293742,0.0,80.6,60.8039822139421,0.0,0.0,78.4755774053484,60.8039822139421,1.,0.0,70823.5075271516,0.0 
 07/01  22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7751.39953881859,0.0,80.6,60.8039822139421,0.0,0.0,78.9887403200966,60.8039822139421,1.,0.0,69946.6992804189,0.0 
 07/01  22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7569.83167977896,0.0,80.6,60.8039822139421,0.0,0.0,78.6040577297952,60.8039822139421,1.,0.0,69670.4948438952,0.0 
 07/01  22:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7434.73279500798,0.0,80.6,60.8039822139421,0.0,0.0,78.3647840204888,60.8039822139421,1.,0.0,69434.3517508516,0.0 
 07/01  22:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14653.4256129364,0.0,80.6,60.8039822139421,0.0,0.0,78.1743815664811,60.8039822139421,1.,0.0,91966.6827465327,0.0 
 07/01  22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18455.263594915,0.0,80.6,60.8039822139421,0.0,0.0,78.9717606840599,60.8039822139421,1.,0.0,78364.0246410138,0.0 
 07/01  22:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12847.6764472298,0.0,80.6,60.8039822139421,0.0,0.0,78.8187253561835,60.8039822139421,1.,0.0,73871.8666462563,0.0 
 07/01  22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10658.7017615009,0.0,80.6,60.8039822139421,0.0,0.0,78.1358819592996,60.8039822139421,1.,0.0,73514.2896725822,0.0 
 07/01  22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21095.10764421,0.0,80.6,60.8039822139421,0.0,0.0,77.7583959863093,60.8039822139421,1.,0.0,73232.6572078131,0.0 
 07/01  22:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20818.1012164811,0.0,80.6,60.8039822139421,0.0,0.0,77.575104129063,60.8039822139421,1.,0.0,79166.1129277997,0.0 
 07/01  22:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12064.0009671685,0.0,80.6,60.8039822139421,0.0,0.0,77.7105679925019,60.8039822139421,1.,0.0,54656.2012005922,0.0 
 07/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1698.2717541099,0.0,80.6,60.8039822139421,0.0,0.0,80.6074521398484,60.8039822139421,1.,0.0,54536.6892678245,0.0 
 07/01  23:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.15104200274,0.0,80.6,60.8039822139421,0.0,0.0,80.6008378619226,60.8039822139421,1.,0.0,54469.1417493108,0.0 
 07/01  23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.53757615132,0.0,80.6,60.8039822139421,0.0,0.0,80.6000972357654,60.8039822139421,1.,0.0,64940.7580615121,0.0 
 07/01  23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6319.19326669618,0.0,80.6,60.8039822139421,0.0,0.0,79.3114958576176,60.8039822139421,1.,0.0,64703.2389644161,0.0 
 07/01  23:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6199.23553249611,0.0,80.6,60.8039822139421,0.0,0.0,78.541562453398,60.8039822139421,1.,0.0,59018.0677660018,0.0 
 07/01  23:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4605.81795160095,0.0,80.6,60.8039822139421,0.0,0.0,77.6815402417307,60.8039822139421,1.,0.0,58925.9551312444,0.0 
 07/01  23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9157.22828671145,0.0,80.6,60.8039822139421,0.0,0.0,77.2591675785682,60.8039822139421,1.,0.0,82445.0113053159,0.0 
 07/01  23:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15193.8961314284,0.0,80.6,60.8039822139421,0.0,0.0,78.6633666742595,60.8039822139421,1.,0.0,81712.5674798707,0.0 
 07/01  23:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14821.0190058316,0.0,80.6,60.8039822139421,0.0,0.0,77.9174412269687,60.8039822139421,1.,0.0,71168.5039316887,0.0 
 07/01  23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10091.9066167519,0.0,80.6,60.8039822139421,0.0,0.0,77.8449598952098,60.8039822139421,1.,0.0,70829.813157763,0.0 
 07/01  23:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9950.45374051365,0.0,80.6,60.8039822139421,0.0,0.0,77.4772109377518,60.8039822139421,1.,0.0,70616.3778402059,0.0 
 07/01  23:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19773.1777760524,0.0,80.6,60.8039822139421,0.0,0.0,77.1962711643946,60.8039822139421,1.,0.0,76020.5092637431,0.0 
 07/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11113.338341199,0.0,80.6,60.8039822139421,0.0,0.0,77.346861081185,60.8039822139421,1.,0.0,53779.1222575194,0.0 
 07/02  00:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259.66390976598,0.0,80.6,60.8039822139421,0.0,0.0,80.6076586864977,60.8039822139421,1.,0.0,53707.4088967683,0.0 
 07/02  00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222.05541719907,0.0,80.6,60.8039822139421,0.0,0.0,80.6009348431327,60.8039822139421,1.,0.0,53649.2181353525,0.0 
 07/02  00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.38098084316,0.0,80.6,60.8039822139421,0.0,0.0,80.6001297751769,60.8039822139421,1.,0.0,53594.4481171302,0.0 
 07/02  00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.57206655188,0.0,80.6,60.8039822139421,0.0,0.0,80.600118501814,60.8039822139421,1.,0.0,53541.1321318983,0.0 
 07/02  00:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2280.821876773,0.0,80.6,60.8039822139421,0.0,0.0,80.6001131877462,60.8039822139421,1.,0.0,48780.9343255454,0.0 
 07/02  00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48779.8407613402,0.0 
 07/02  00:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48778.6929874995,0.0 
 07/02  00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48777.4938284649,0.0 
 07/02  00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48776.2465647251,0.0 
 07/02  00:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48774.9542235789,0.0 
 07/02  00:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48773.6195531325,0.0 
 07/02  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48772.0941765475,0.0 
 07/02  01:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48768.9571665057,0.0 
 07/02  01:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48765.8016299338,0.0 
 07/02  01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48762.6305018663,0.0 
 07/02  01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48759.4501042847,0.0 
 07/02  01:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48756.2628131894,0.0 
 07/02  01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48753.0692815439,0.0 
 07/02  01:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48749.8706760747,0.0 
 07/02  01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48746.6663944095,0.0 
 07/02  01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48743.457079695,0.0 
 07/02  01:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48740.2441841107,0.0 
 07/02  01:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48737.0252193891,0.0 
 07/02  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48733.7995788242,0.0 
 07/02  02:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48731.8854721198,0.0 
 07/02  02:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48729.9883352441,0.0 
 07/02  02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48728.0989049252,0.0 
 07/02  02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48726.2125287878,0.0 
 07/02  02:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48724.3276951276,0.0 
 07/02  02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48722.4434317486,0.0 
 07/02  02:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48720.5592698459,0.0 
 07/02  02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48718.6748203303,0.0 
 07/02  02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48716.7898725343,0.0 
 07/02  02:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48714.9042269636,0.0 
 07/02  02:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48713.0177415018,0.0 
 07/02  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,48711.1265575381,0.0 
 07/02  03:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50139.997924496,0.0 
 07/02  03:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50137.9146441061,0.0 
 07/02  03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,80.6052790533509,60.8039822139421,0.0,0.0,50135.8348746766,0.0 
